country,year,decade,population,continent,life_exp,life_exp_bin,gdp_cap,gdp_cap_bin,gdp_total
Oman,1967-01-01,1960,714775,Asia,46.988,Low,4720.942687,High,3374411809.100425
Oman,1972-01-01,1970,829050,Asia,52.143,Medium,10618.03855,Very High,8802884859.877499
Oman,1977-01-01,1970,1004533,Asia,57.367,Medium,11848.34392,Very High,11902052462.989359
Oman,1982-01-01,1980,1301048,Asia,62.728,High,12954.79101,Very High,16854804933.978481
Oman,1987-01-01,1980,1593882,Asia,67.734,High,18115.22313,Very High,28873528072.89066
Oman,1992-01-01,1990,1915208,Asia,71.197,Very High,18616.70691,Very High,35654866007.68728
Oman,1997-01-01,1990,2283635,Asia,72.499,Very High,19702.05581,Very High,44992304219.66936
Oman,2002-01-01,2000,2713462,Asia,74.193,Very High,19774.83687,Very High,53658268402.94394
Oman,2007-01-01,2000,3204897,Asia,75.64,Very High,22316.19287,Very High,71521099580.48439
Pakistan,1952-01-01,1950,41346560,Asia,43.436,Low,684.5971438,Low,28305736881.95533
Pakistan,1957-01-01,1950,46679944,Asia,45.557,Low,747.0835292,Low,34873817306.378365
Pakistan,1962-01-01,1960,53100671,Asia,47.67,Low,803.3427418,Low,42658038632.559746
Pakistan,1967-01-01,1960,60641899,Asia,49.8,Medium,942.4082588,Low,57149426446.91546
Pakistan,1972-01-01,1970,69325921,Asia,51.929,Medium,1049.938981,Low,72787986851.6265
Pakistan,1977-01-01,1970,78152686,Asia,54.043,Medium,1175.921193,Low,91901399757.27438
Pakistan,1982-01-01,1980,91462088,Asia,56.158,Medium,1443.429832,Medium,132019106316.20921
Pakistan,1987-01-01,1980,105186881,Asia,58.245,Medium,1704.686583,Medium,179310664748.31763
Pakistan,1992-01-01,1990,120065004,Asia,60.838,High,1971.829464,Medium,236747712482.47784
Pakistan,1997-01-01,1990,135564834,Asia,61.818,High,2049.350521,Medium,277819863187.17847
Pakistan,2002-01-01,2000,153403524,Asia,63.61,High,2092.712441,Medium,321029463168.0421
Pakistan,2007-01-01,2000,169270617,Asia,65.483,High,2605.94758,Medium,441110354736.25684
Panama,1952-01-01,1950,940080,Americas,55.191,Medium,2480.380334,Medium,2331755944.38672
Panama,1957-01-01,1950,1063506,Americas,59.201,Medium,2961.800905,Medium,3149893033.27293
Panama,1962-01-01,1960,1215725,Americas,61.817,High,3536.540301,High,4299460457.433225
Panama,1967-01-01,1960,1405486,Americas,64.071,High,4421.009084,High,6213666373.434824
Panama,1972-01-01,1970,1616384,Americas,66.216,High,5364.249663,High,8670687327.278591
Panama,1977-01-01,1970,1839782,Americas,68.681,High,5351.912144,High,9846351628.112608
Panama,1982-01-01,1980,2036305,Americas,70.472,High,7009.601598,High,14273686782.01539
Panama,1987-01-01,1980,2253639,Americas,71.523,Very High,7034.779161,High,15853852673.61688
Panama,1992-01-01,1990,2484997,Americas,72.462,Very High,6618.74305,High,16447556623.02085
Panama,1997-01-01,1990,2734531,Americas,73.738,Very High,7113.692252,High,19452611987.55381
Panama,2002-01-01,2000,2990875,Americas,74.712,Very High,7356.031934,High,22000972010.60225
Panama,2007-01-01,2000,3242173,Americas,75.537,Very High,9809.185636,Very High,31803076821.027027
Paraguay,1952-01-01,1950,1555876,Americas,62.649,High,1952.308701,Medium,3037550252.477076
Paraguay,1957-01-01,1950,1770902,Americas,63.196,High,2046.154706,Medium,3623539461.164812
Paraguay,1962-01-01,1960,2009813,Americas,64.361,High,2148.027146,Medium,4317132882.3836975
Paraguay,1967-01-01,1960,2287985,Americas,64.951,High,2299.376311,Medium,5260938508.923335
Paraguay,1972-01-01,1970,2614104,Americas,65.815,High,2523.337977,Medium,6596267899.027608
Paraguay,1977-01-01,1970,2984494,Americas,66.353,High,3248.373311,Medium,9694750656.439634
Paraguay,1982-01-01,1980,3366439,Americas,66.874,High,4258.503604,High,14335992614.146158
Paraguay,1987-01-01,1980,3886512,Americas,67.378,High,3998.875695,High,15541678375.125841
Paraguay,1992-01-01,1990,4483945,Americas,68.225,High,4196.411078,High,18816476471.14271
Paraguay,1997-01-01,1990,5154123,Americas,69.4,High,4247.400261,High,21891623375.4261
Paraguay,2002-01-01,2000,5884491,Americas,70.755,High,3783.674243,High,22264997029.865314
Paraguay,2007-01-01,2000,6667147,Americas,71.752,Very High,4172.838464,High,27820927446.74221
Peru,1952-01-01,1950,8025700,Americas,43.902,Low,3758.523437,High,30164781548.3309
Peru,1957-01-01,1950,9146100,Americas,46.263,Low,4245.256698,High,38827542285.577805
Peru,1962-01-01,1960,10516500,Americas,49.096,Medium,4957.037982,High,52130689937.702995
Peru,1967-01-01,1960,12132200,Americas,51.445,Medium,5788.09333,High,70222305898.226
Peru,1972-01-01,1970,13954700,Americas,55.448,Medium,5937.827283,High,82860598386.0801
Peru,1977-01-01,1970,15990099,Americas,58.447,Medium,6281.290855,High,100438462619.24464
Peru,1982-01-01,1980,18125129,Americas,61.406,High,6434.501797,High,116626175121.35681
Peru,1987-01-01,1980,20195924,Americas,64.134,High,6360.943444,High,128465130363.32227
Peru,1992-01-01,1990,22430449,Americas,66.458,High,4446.380924,High,99734320550.35487
Peru,1997-01-01,1990,24748122,Americas,68.386,High,5838.347657,High,144488140093.85016
Peru,2002-01-01,2000,26769436,Americas,69.906,High,5909.020073,High,158181134666.88882
Peru,2007-01-01,2000,28674757,Americas,71.421,Very High,7408.905561,High,212448566597.62366
Philippines,1952-01-01,1950,22438691,Asia,47.752,Low,1272.880995,Medium,28561783326.577545
Philippines,1957-01-01,1950,26072194,Asia,51.334,Medium,1547.944844,Medium,40358318274.06774
Philippines,1962-01-01,1960,30325264,Asia,54.757,Medium,1649.552153,Medium,50023104521.49339
Philippines,1967-01-01,1960,35356600,Asia,56.393,Medium,1814.12743,Medium,64141377891.538
Philippines,1972-01-01,1970,40850141,Asia,58.065,Medium,1989.37407,Medium,81266211261.24387
Philippines,1977-01-01,1970,46850962,Asia,60.06,Medium,2373.204287,Medium,111186903868.47409
Philippines,1982-01-01,1980,53456774,Asia,62.082,High,2603.273765,Medium,139162617315.7341
Philippines,1987-01-01,1980,60017788,Asia,64.151,High,2189.634995,Medium,131417048927.29105
Philippines,1992-01-01,1990,67185766,Asia,66.458,High,2279.324017,Medium,153138130044.342
Philippines,1997-01-01,1990,75012988,Asia,68.564,High,2536.534925,Medium,190273063890.6059
Philippines,2002-01-01,2000,82995088,Asia,70.303,High,2650.921068,Medium,220013427319.714
Philippines,2007-01-01,2000,91077287,Asia,71.688,Very High,3190.481016,Medium,290580355162.2836
Poland,1952-01-01,1950,25730551,Europe,61.31,High,4029.329699,High,103676873315.93414
Poland,1957-01-01,1950,28235346,Europe,65.77,High,4734.253019,High,133673272043.00957
Poland,1962-01-01,1960,30329617,Europe,67.64,High,5338.752143,High,161922307755.11923
Poland,1967-01-01,1960,31785378,Europe,69.61,High,6557.152776,High,208421579588.90933
Poland,1972-01-01,1970,33039545,Europe,70.85,Very High,8006.506993,High,264531348088.03818
Poland,1977-01-01,1970,34621254,Europe,70.67,High,9508.141454,Very High,329183780346.86334
Poland,1982-01-01,1980,36227381,Europe,71.32,Very High,8451.531004,High,306176833715.2205
Poland,1987-01-01,1980,37740710,Europe,70.98,Very High,9082.351172,High,342774381700.6121
Poland,1992-01-01,1990,38370697,Europe,70.99,Very High,7738.881247,High,296946267447.61914
Poland,1997-01-01,1990,38654957,Europe,72.75,Very High,10159.58368,Very High,392718270288.30176
Poland,2002-01-01,2000,38625976,Europe,74.67,Very High,12002.23908,Very High,463598198650.34204
Poland,2007-01-01,2000,38518241,Europe,75.563,Very High,15389.92468,Very High,592792827796.0879
Portugal,1952-01-01,1950,8526050,Europe,59.82,Medium,3068.319867,Medium,26160648602.03535
Portugal,1957-01-01,1950,8817650,Europe,61.51,High,3774.571743,High,33282852529.663948
Portugal,1962-01-01,1960,9019800,Europe,64.39,High,4727.954889,High,42645207507.8022
Portugal,1967-01-01,1960,9103000,Europe,66.6,High,6361.517993,High,57908898290.27901
Portugal,1972-01-01,1970,8970450,Europe,69.26,High,9022.247417,High,80933619341.82765
Portugal,1977-01-01,1970,9662600,Europe,70.41,High,10172.48572,Very High,98292660518.072
Portugal,1982-01-01,1980,9859650,Europe,72.77,Very High,11753.84291,Very High,115888777247.5815
Portugal,1987-01-01,1980,9915289,Europe,74.06,Very High,13039.30876,Very High,129288514715.63164
Portugal,1992-01-01,1990,9927680,Europe,74.86,Very High,16207.26663,Very High,160900556777.3184
Portugal,1997-01-01,1990,10156415,Europe,75.97,Very High,17641.03156,Very High,179169637551.4574
Portugal,2002-01-01,2000,10433867,Europe,77.29,Very High,19970.90787,Very High,208373796584.83328
Portugal,2007-01-01,2000,10642836,Europe,78.098,Very High,20509.64777,Very High,218280817633.8757
Puerto Rico,1952-01-01,1950,2227000,Americas,64.28,High,3081.959785,Medium,6863524441.195
Puerto Rico,1957-01-01,1950,2260000,Americas,68.54,High,3907.156189,High,8830172987.14
Puerto Rico,1962-01-01,1960,2448046,Americas,69.62,High,5108.34463,High,12505462638.09298
Puerto Rico,1967-01-01,1960,2648961,Americas,71.1,Very High,6929.277714,High,18355386422.555153
Puerto Rico,1972-01-01,1970,2847132,Americas,72.16,Very High,9123.041742,High,25974504080.983944
Puerto Rico,1977-01-01,1970,3080828,Americas,73.44,Very High,9770.524921,Very High,30101306751.314587
Puerto Rico,1982-01-01,1980,3279001,Americas,73.75,Very High,10330.98915,Very High,33875323753.83915
Puerto Rico,1987-01-01,1980,3444468,Americas,74.63,Very High,12281.34191,Very High,42302689206.05388
Puerto Rico,1992-01-01,1990,3585176,Americas,73.911,Very High,14641.58711,Very High,52492666708.68136
Puerto Rico,1997-01-01,1990,3759430,Americas,74.917,Very High,16999.4333,Very High,63908179531.019005
Puerto Rico,2002-01-01,2000,3859606,Americas,77.778,Very High,18855.60618,Very High,72775210745.96507
Puerto Rico,2007-01-01,2000,3942491,Americas,78.746,Very High,19328.70901,Very High,76203261313.5439
Reunion,1952-01-01,1950,257700,Africa,52.724,Medium,2718.885295,Medium,700656740.5215
Reunion,1957-01-01,1950,308700,Africa,55.09,Medium,2769.451844,Medium,854929784.2428
Reunion,1962-01-01,1960,358900,Africa,57.666,Medium,3173.72334,Medium,1139049306.726
Reunion,1967-01-01,1960,414024,Africa,60.542,Medium,4021.175739,High,1664863264.1637359
Reunion,1972-01-01,1970,461633,Africa,64.274,High,5047.658563,High,2330165765.413379
Reunion,1977-01-01,1970,492095,Africa,67.064,High,4319.804067,High,2125753982.350365
Reunion,1982-01-01,1980,517810,Africa,69.885,High,5267.219353,High,2727418853.1769304
Reunion,1987-01-01,1980,562035,Africa,71.913,Very High,5303.377488,High,2980683766.46808
Reunion,1992-01-01,1990,622191,Africa,73.615,Very High,6101.255823,High,3796146461.7681932
Reunion,1997-01-01,1990,684810,Africa,74.772,Very High,6071.941411,High,4158126197.6669097
Reunion,2002-01-01,2000,743981,Africa,75.744,Very High,6316.1652,High,4699106901.661201
Reunion,2007-01-01,2000,798094,Africa,76.442,Very High,7670.122558,High,6121478792.804452
Romania,1952-01-01,1950,16630000,Europe,61.05,High,3144.613186,Medium,52294917283.18
Romania,1957-01-01,1950,17829327,Europe,64.1,High,3943.370225,High,70307637223.58858
Romania,1962-01-01,1960,18680721,Europe,66.8,High,4734.997586,High,88453168839.73952
Romania,1967-01-01,1960,19284814,Europe,66.8,High,6470.866545,High,124789457739.14763
Romania,1972-01-01,1970,20662648,Europe,69.21,High,8011.414402,High,165537035770.6565
Romania,1977-01-01,1970,21658597,Europe,69.46,High,9356.39724,Very High,202646437193.0723
Romania,1982-01-01,1980,22356726,Europe,69.66,High,9605.314053,Very High,214743374426.87048
Romania,1987-01-01,1980,22686371,Europe,69.53,High,9696.273295,Very High,219973253287.76245
Romania,1992-01-01,1990,22797027,Europe,69.36,High,6598.409903,High,150424128715.75836
Romania,1997-01-01,1990,22562458,Europe,69.72,High,7346.547557,High,165756170699.8151
Romania,2002-01-01,2000,22404337,Europe,71.322,Very High,7885.360081,High,176666264621.0713
Romania,2007-01-01,2000,22276056,Europe,72.476,Very High,10808.47561,Very High,240770207962.99414
Rwanda,1952-01-01,1950,2534927,Africa,40.0,Low,493.3238752,Low,1250540010.9891102
Rwanda,1957-01-01,1950,2822082,Africa,41.5,Low,540.2893983,Low,1524740985.7332606
Rwanda,1962-01-01,1960,3051242,Africa,43.0,Low,597.4730727,Low,1823034933.2912934
Rwanda,1967-01-01,1960,3451079,Africa,44.1,Low,510.9637142,Low,1763376143.837622
Rwanda,1972-01-01,1970,3992121,Africa,44.6,Low,590.5806638,Low,2357669470.14992
Rwanda,1977-01-01,1970,4657072,Africa,45.0,Low,670.0806011,Low,3120613605.125979
Rwanda,1982-01-01,1980,5507565,Africa,46.218,Low,881.5706467,Low,4855307638.792286
Rwanda,1987-01-01,1980,6349365,Africa,44.02,Low,847.991217,Low,5384205753.527205
Rwanda,1992-01-01,1990,7290203,Africa,23.599,,737.0685949,Low,5373379681.745765
Rwanda,1997-01-01,1990,7212583,Africa,36.087,Low,589.9445051,Low,4255023708.4276733
Rwanda,2002-01-01,2000,7852401,Africa,43.413,Low,785.6537648,Low,6169268408.369285
Rwanda,2007-01-01,2000,8860588,Africa,46.242,Low,863.0884639,Low,7647471286.170773
Sao Tome and Principe,1952-01-01,1950,60011,Africa,46.471,Low,879.5835855,Low,52784690.5494405
Sao Tome and Principe,1957-01-01,1950,61325,Africa,48.945,Medium,860.7369026,Low,52784690.551945
Sao Tome and Principe,1962-01-01,1960,65345,Africa,51.893,Medium,1071.551119,Low,70020507.87105499
Sao Tome and Principe,1967-01-01,1960,70787,Africa,54.425,Medium,1384.840593,Medium,98028711.05669099
Sao Tome and Principe,1972-01-01,1970,76595,Africa,56.48,Medium,1532.985254,Medium,117419005.53013
Sao Tome and Principe,1977-01-01,1970,86796,Africa,58.55,Medium,1737.561657,Medium,150813401.580972
Sao Tome and Principe,1982-01-01,1980,98593,Africa,60.351,Medium,1890.218117,Medium,186362274.80938098
Sao Tome and Principe,1987-01-01,1980,110812,Africa,61.728,High,1516.525457,Medium,168049218.941084
Sao Tome and Principe,1992-01-01,1990,125911,Africa,62.742,High,1428.777814,Medium,179898843.338554
Sao Tome and Principe,1997-01-01,1990,145608,Africa,63.306,High,1339.076036,Medium,194980183.449888
Sao Tome and Principe,2002-01-01,2000,170372,Africa,64.337,High,1353.09239,Medium,230529056.66908
Sao Tome and Principe,2007-01-01,2000,199579,Africa,65.528,High,1598.435089,Medium,319014076.627531
Saudi Arabia,1952-01-01,1950,4005677,Asia,39.875,Low,6459.554823,High,25874890184.73017
Saudi Arabia,1957-01-01,1950,4419650,Asia,42.868,Low,8157.591248,High,36053698159.2232
Saudi Arabia,1962-01-01,1960,4943029,Asia,45.914,Low,11626.41975,Very High,57469729990.422745
Saudi Arabia,1967-01-01,1960,5618198,Asia,49.901,Medium,16903.04886,Very High,94964675299.15428
Saudi Arabia,1972-01-01,1970,6472756,Asia,53.886,Medium,24837.42865,Very High,160766615318.8594
Saudi Arabia,1977-01-01,1970,8128505,Asia,58.69,Medium,34167.7626,Very High,277732829132.913
Saudi Arabia,1982-01-01,1980,11254672,Asia,63.012,High,33693.17525,Very High,379205636077.268
Saudi Arabia,1987-01-01,1980,14619745,Asia,66.295,High,21198.26136,Very High,309913175526.5532
Saudi Arabia,1992-01-01,1990,16945857,Asia,68.768,High,24841.61777,Very High,420962502379.0789
Saudi Arabia,1997-01-01,1990,21229759,Asia,70.533,High,20586.69019,Very High,437050471341.36426
Saudi Arabia,2002-01-01,2000,24501530,Asia,71.626,Very High,19014.54118,Very High,465885351158.00543
Saudi Arabia,2007-01-01,2000,27601038,Asia,72.777,Very High,21654.83194,Very High,597695839259.5537
Senegal,1952-01-01,1950,2755589,Africa,37.278,Low,1450.356983,Medium,3996587748.4279866
Senegal,1957-01-01,1950,3054547,Africa,39.329,Low,1567.653006,Medium,4788469786.518282
Senegal,1962-01-01,1960,3430243,Africa,41.454,Low,1654.988723,Medium,5677013482.149689
Senegal,1967-01-01,1960,3965841,Africa,43.563,Low,1612.404632,Medium,6394540398.175512
Senegal,1972-01-01,1970,4588696,Africa,45.815,Low,1597.712056,Medium,7331414920.518976
Senegal,1977-01-01,1970,5260855,Africa,48.879,Medium,1561.769116,Medium,8216240862.75418
Senegal,1982-01-01,1980,6147783,Africa,52.379,Medium,1518.479984,Medium,9335285431.475471
Senegal,1987-01-01,1980,7171347,Africa,55.769,Medium,1441.72072,Medium,10339079560.20984
Senegal,1992-01-01,1990,8307920,Africa,58.196,Medium,1367.899369,Medium,11364398525.70248
Senegal,1997-01-01,1990,9535314,Africa,60.187,Medium,1392.368347,Medium,13276669392.30596
Senegal,2002-01-01,2000,10870037,Africa,61.6,High,1519.635262,Medium,16518491524.444695
Senegal,2007-01-01,2000,12267493,Africa,63.062,High,1712.472136,Medium,21007739941.07505
Serbia,1952-01-01,1950,6860147,Europe,57.996,Medium,3581.459448,High,24569338287.818855
Serbia,1957-01-01,1950,7271135,Europe,61.685,High,4981.090891,High,36218184315.731285
Serbia,1962-01-01,1960,7616060,Europe,64.531,High,6289.629157,High,47902193037.461426
Serbia,1967-01-01,1960,7971222,Europe,66.914,High,7991.707066,High,63703671182.05465
Serbia,1972-01-01,1970,8313288,Europe,68.7,High,10522.06749,Very High,87472977399.80711
Serbia,1977-01-01,1970,8686367,Europe,70.3,High,12980.66956,Very High,112754859703.88852
Serbia,1982-01-01,1980,9032824,Europe,70.162,High,15181.0927,Very High,137128138486.78479
Serbia,1987-01-01,1980,9230783,Europe,71.218,Very High,15870.87851,Very High,146500635545.17334
Serbia,1992-01-01,1990,9826397,Europe,71.659,Very High,9325.068238,High,91631822558.67848
Serbia,1997-01-01,1990,10336594,Europe,72.232,Very High,7914.320304,High,81807115768.40457
Serbia,2002-01-01,2000,10111559,Europe,73.213,Very High,7236.075251,High,73168001828.92632
Serbia,2007-01-01,2000,10150265,Europe,74.002,Very High,9786.534714,Very High,99335920778.79921
Sierra Leone,1952-01-01,1950,2143249,Africa,30.331,Low,879.7877358,Low,1885604184.965614
Sierra Leone,1957-01-01,1950,2295678,Africa,31.57,Low,1004.484437,Low,2305972823.363286
Sierra Leone,1962-01-01,1960,2467895,Africa,32.767,Low,1116.639877,Low,2755749969.248915
Sierra Leone,1967-01-01,1960,2662190,Africa,34.113,Low,1206.043465,Medium,3210716852.08835
Sierra Leone,1972-01-01,1970,2879013,Africa,35.4,Low,1353.759762,Medium,3897491953.674906
Sierra Leone,1977-01-01,1970,3140897,Africa,36.788,Low,1348.285159,Medium,4234824811.047623
Sierra Leone,1982-01-01,1980,3464522,Africa,38.445,Low,1465.010784,Medium,5075562091.405249
Sierra Leone,1987-01-01,1980,3868905,Africa,40.006,Low,1294.447788,Medium,5008095519.23214
Sierra Leone,1992-01-01,1990,4260884,Africa,38.333,Low,1068.696278,Low,4553590871.789752
Sierra Leone,1997-01-01,1990,4578212,Africa,39.897,Low,574.6481576,Low,2630861090.902211
Sierra Leone,2002-01-01,2000,5359092,Africa,41.012,Low,699.489713,Low,3748629725.0205965
Sierra Leone,2007-01-01,2000,6144562,Africa,42.568,Low,862.5407561,Low,5299935153.3833275
Singapore,1952-01-01,1950,1127000,Asia,60.396,Medium,2315.138227,Medium,2609160781.829
Singapore,1957-01-01,1950,1445929,Asia,63.179,High,2843.104409,Medium,4110927115.000961
Singapore,1962-01-01,1960,1750200,Asia,65.798,High,3674.735572,High,6431522198.1144
Singapore,1967-01-01,1960,1977600,Asia,67.946,High,4977.41854,High,9843342904.703999
Singapore,1972-01-01,1970,2152400,Asia,69.521,High,8597.756202,High,18505810449.1848
Singapore,1977-01-01,1970,2325300,Asia,70.795,High,11210.08948,Very High,26066821067.844
Singapore,1982-01-01,1980,2651869,Asia,71.76,Very High,15169.16112,Very High,40226628130.133286
Singapore,1987-01-01,1980,2794552,Asia,73.56,Very High,18861.53081,Very High,52709528648.14712
Singapore,1992-01-01,1990,3235865,Asia,75.788,Very High,24769.8912,Very High,80152023987.888
Singapore,1997-01-01,1990,3802309,Asia,77.158,Very High,33519.4766,Very High,127451407551.4694
Singapore,2002-01-01,2000,4197776,Asia,78.77,Very High,36023.1054,Very High,151216927293.5904
Singapore,2007-01-01,2000,4553009,Asia,79.972,Very High,47143.17964,Very High,214643321189.53677
Slovak Republic,1952-01-01,1950,3558137,Europe,64.36,High,5074.659104,High,18056332320.32925
Slovak Republic,1957-01-01,1950,3844277,Europe,67.45,High,6093.26298,High,23424190728.96546
Slovak Republic,1962-01-01,1960,4237384,Europe,70.33,High,7481.107598,High,31700325638.04363
Slovak Republic,1967-01-01,1960,4442238,Europe,70.98,Very High,8412.902397,High,37372114718.244484
Slovak Republic,1972-01-01,1970,4593433,Europe,70.35,High,9674.167626,Very High,44437640820.80006
Slovak Republic,1977-01-01,1970,4827803,Europe,70.45,High,10922.66404,Very High,52732470220.304115
Slovak Republic,1982-01-01,1980,5048043,Europe,70.8,High,11348.54585,Very High,57287947438.27155
Slovak Republic,1987-01-01,1980,5199318,Europe,71.08,Very High,12037.26758,Very High,62585581999.51044
Slovak Republic,1992-01-01,1990,5302888,Europe,71.38,Very High,9498.467723,Very High,50369310506.68402
Slovak Republic,1997-01-01,1990,5383010,Europe,72.71,Very High,12126.23065,Very High,65275620851.2565
Slovak Republic,2002-01-01,2000,5410052,Europe,73.8,Very High,13638.77837,Very High,73786500198.17525
Slovak Republic,2007-01-01,2000,5447502,Europe,74.663,Very High,18678.31435,Very High,101750154778.25371
Slovenia,1952-01-01,1950,1489518,Europe,65.57,High,4215.041741,High,6278380543.970838
Slovenia,1957-01-01,1950,1533070,Europe,67.85,High,5862.276629,High,8987280431.62103
Slovenia,1962-01-01,1960,1582962,Europe,69.15,High,7402.303395,High,11717564986.75599
Slovenia,1967-01-01,1960,1646912,Europe,69.18,High,9405.489397,Very High,15490013353.792063
Slovenia,1972-01-01,1970,1694510,Europe,69.82,High,12383.4862,Very High,20983941200.761997
Slovenia,1977-01-01,1970,1746919,Europe,70.97,Very High,15277.03017,Very High,26687734267.54623
Slovenia,1982-01-01,1980,1861252,Europe,71.063,Very High,17866.72175,Very High,33254471590.631
Slovenia,1987-01-01,1980,1945870,Europe,72.25,Very High,18678.53492,Very High,36346000744.780396
Slovenia,1992-01-01,1990,1999210,Europe,73.64,Very High,14214.71681,Very High,28418203993.7201
Slovenia,1997-01-01,1990,2011612,Europe,75.13,Very High,17161.10735,Very High,34521489478.548195
Slovenia,2002-01-01,2000,2011497,Europe,76.66,Very High,20660.01936,Very High,41557566962.58192
Slovenia,2007-01-01,2000,2009245,Europe,77.926,Very High,25768.25759,Very High,51774742721.419556
Somalia,1952-01-01,1950,2526994,Africa,32.978,Low,1135.749842,Low,2870033036.2349477
Somalia,1957-01-01,1950,2780415,Africa,34.977,Low,1258.147413,Medium,3498171939.316395
Somalia,1962-01-01,1960,3080153,Africa,36.981,Low,1369.488336,Medium,4218233606.5954075
Somalia,1967-01-01,1960,3428839,Africa,38.977,Low,1284.73318,Medium,4405143232.17802
Somalia,1972-01-01,1970,3840161,Africa,40.973,Low,1254.576127,Medium,4817774314.436447
Somalia,1977-01-01,1970,4353666,Africa,41.974,Low,1450.992513,Medium,6317136770.102657
Somalia,1982-01-01,1980,5828892,Africa,42.955,Low,1176.807031,Low,6859481088.539652
Somalia,1987-01-01,1980,6921858,Africa,44.501,Low,1093.244963,Low,7567286393.101254
Somalia,1992-01-01,1990,6099799,Africa,39.658,Low,926.9602964,Low,5654271489.020423
Somalia,1997-01-01,1990,6633514,Africa,43.795,Low,930.5964284,Low,6173124436.141397
Somalia,2002-01-01,2000,7753310,Africa,45.936,Low,882.0818218,Low,6839053809.780157
Somalia,2007-01-01,2000,9118773,Africa,48.159,Low,926.1410683,Low,8445270167.805196
South Africa,1952-01-01,1950,14264935,Africa,45.009,Low,4725.295531,High,67406033605.50548
South Africa,1957-01-01,1950,16151549,Africa,47.985,Low,5487.104219,High,88625232661.28523
South Africa,1962-01-01,1960,18356657,Africa,49.951,Medium,5768.729717,High,105894592740.67607
South Africa,1967-01-01,1960,20997321,Africa,51.927,Medium,7114.477971,High,149384977704.5157
South Africa,1972-01-01,1970,23935810,Africa,53.696,Medium,7765.962636,High,185884606122.39517
South Africa,1977-01-01,1970,27129932,Africa,55.527,Medium,8028.651439,High,217816767591.77216
South Africa,1982-01-01,1980,31140029,Africa,58.161,Medium,8568.266228,High,266816058819.64062
South Africa,1987-01-01,1980,35933379,Africa,60.834,High,7825.823398,High,281208278147.40186
South Africa,1992-01-01,1990,39964159,Africa,61.888,High,7225.069258,High,288743816612.72406
South Africa,1997-01-01,1990,42835005,Africa,60.236,Medium,7479.188244,High,320371065827.6812
South Africa,2002-01-01,2000,44433622,Africa,53.365,Medium,7710.946444,High,342625279554.9402
South Africa,2007-01-01,2000,43997828,Africa,49.339,Medium,9269.657808,High,407844809855.241
Spain,1952-01-01,1950,28549870,Europe,64.94,High,3834.034742,High,109461193459.58354
Spain,1957-01-01,1950,29841614,Europe,66.66,High,4564.80241,High,136221071505.48975
Spain,1962-01-01,1960,31158061,Europe,69.69,High,5693.843879,High,177409134906.3586
Spain,1967-01-01,1960,32850275,Europe,71.44,Very High,7993.512294,High,262589077073.78085
Spain,1972-01-01,1970,34513161,Europe,73.06,Very High,10638.75131,Very High,367176936800.9909
Spain,1977-01-01,1970,36439000,Europe,74.39,Very High,13236.92117,Very High,482340170513.63
Spain,1982-01-01,1980,37983310,Europe,76.3,Very High,13926.16997,Very High,528962031083.20074
Spain,1987-01-01,1980,38880702,Europe,76.9,Very High,15764.98313,Very High,612953611112.5573
Spain,1992-01-01,1990,39549438,Europe,77.57,Very High,18603.06452,Very High,735740746843.7397
Spain,1997-01-01,1990,39855442,Europe,78.77,Very High,20445.29896,Very High,814856426872.9403
Spain,2002-01-01,2000,40152517,Europe,79.78,Very High,24835.47166,Very High,997206698031.1682
Spain,2007-01-01,2000,40448191,Europe,80.941,Very High,28821.0637,Very High,1165759889360.7666
Sri Lanka,1952-01-01,1950,7982342,Asia,57.593,Medium,1083.53203,Low,8649123231.41426
Sri Lanka,1957-01-01,1950,9128546,Asia,61.456,High,1072.546602,Low,9790790993.50069
Sri Lanka,1962-01-01,1960,10421936,Asia,62.192,High,1074.47196,Low,11198078000.91456
Sri Lanka,1967-01-01,1960,11737396,Asia,64.266,High,1135.514326,Low,13327981307.935097
Sri Lanka,1972-01-01,1970,13016733,Asia,65.042,High,1213.39553,Medium,15794445637.40349
Sri Lanka,1977-01-01,1970,14116836,Asia,65.949,High,1348.775651,Medium,19040444665.960236
Sri Lanka,1982-01-01,1980,15410151,Asia,68.757,High,1648.079789,Medium,25397158408.538136
Sri Lanka,1987-01-01,1980,16495304,Asia,69.011,High,1876.766827,Medium,30957839348.480408
Sri Lanka,1992-01-01,1990,17587060,Asia,70.379,High,2153.739222,Medium,37877940921.66732
Sri Lanka,1997-01-01,1990,18698655,Asia,70.457,High,2664.477257,Medium,49822140983.989334
Sri Lanka,2002-01-01,2000,19576783,Asia,70.815,High,3015.378833,Medium,59031417076.43424
Sri Lanka,2007-01-01,2000,20378239,Asia,72.396,Very High,3970.095407,High,80903553056.64827
Sudan,1952-01-01,1950,8504667,Africa,38.635,Low,1615.991129,Medium,13743466427.099043
Sudan,1957-01-01,1950,9753392,Africa,39.624,Low,1770.337074,Medium,17266791454.855007
Sudan,1962-01-01,1960,11183227,Africa,40.87,Low,1959.593767,Medium,21914581924.14611
Sudan,1967-01-01,1960,12716129,Africa,42.858,Low,1687.997641,Medium,21464795754.651688
Sudan,1972-01-01,1970,14597019,Africa,45.083,Low,1659.652775,Medium,24225983090.077724
